custid,orderid,date,price,qty
112770,706378,2024-03-28,47.94,1
112770,726351,2025-05-01,47.94,1
112771,718947,2024-12-16,67.08,2
112772,706604,2024-03-31,40.74,2
112773,747721,2026-01-08,35.94,1
112774,707818,2024-04-16,52.74,2
112775,713683,2024-08-11,95.88,2
112776,737730,2025-09-28,28.8,1
112777,713320,2024-08-03,47.94,1
112777,748705,2026-01-18,47.94,1
112778,750844,2026-02-09,35.94,1
112779,735450,2025-08-31,55.08,2
112780,701578,2024-01-22,104.22,3
112780,706323,2024-03-27,104.22,3
112780,711389,2024-06-23,104.22,3
112780,715417,2024-09-20,104.22,3
112780,718431,2024-11-30,104.22,3
112780,722315,2025-02-23,143.76,4
112780,726492,2025-05-04,61.08,2
112780,729448,2025-06-17,144,5
112780,729449,2025-06-17,91.02,3
112780,737333,2025-09-23,92.22,3
112780,744888,2025-12-11,111.42,3
112780,749905,2026-01-31,107.82,3
112781,716851,2024-10-24,76.62,3
112782,719216,2024-12-21,62.28,2
112783,717744,2024-11-13,43.14,2
112784,744480,2025-12-07,57.48,2
112785,752507,2026-02-24,47.94,1
112786,725029,2025-04-09,28.8,1
112787,719982,2025-01-08,47.94,1
112788,705981,2024-03-23,67.08,3
112789,719414,2024-12-27,195.36,5
112789,722177,2025-02-21,118.8,1
112790,717653,2024-11-10,23.94,1
112791,750029,2026-02-01,47.94,1
112792,731757,2025-07-17,47.94,1
112793,723270,2025-03-12,28.8,1
112794,734024,2025-08-15,35.94,1
112795,760603,2026-05-17,35.94,1
112796,747266,2026-01-02,35.94,1
112797,744186,2025-12-05,15.54,1
112798,731684,2025-07-16,287.64,6
112799,744058,2025-12-05,35.94,1
112800,715727,2024-09-27,34.74,1
112801,703219,2024-02-14,28.8,1
112802,748351,2026-01-14,59.94,1
112803,760086,2026-05-13,28.8,1
112804,721441,2025-02-08,128.28,2
112805,730119,2025-06-26,55.08,2
112806,734443,2025-08-20,34.74,1
112807,722095,2025-02-19,34.74,1
112808,741253,2025-11-06,95.88,2
112809,739668,2025-10-20,35.94,1
112810,729110,2025-06-12,41.94,1
112810,730354,2025-06-29,41.94,1
112811,752936,2026-02-28,23.94,1
112812,701029,2024-01-14,29.88,2
112813,738551,2025-10-07,71.88,2
112814,706291,2024-03-27,41.94,1
112815,757931,2026-04-25,35.94,1
112816,722573,2025-02-28,28.8,1
112817,726497,2025-05-04,45.54,2
112818,734107,2025-08-16,68.28,2
112818,737403,2025-09-24,136.56,4
112819,735741,2025-09-04,95.88,2
112819,739152,2025-10-14,57.6,2
112819,740441,2025-10-28,83.88,2
112819,746256,2025-12-21,83.88,2
112820,725566,2025-04-18,47.94,1
112821,741406,2025-11-07,59.94,1
112822,700831,2024-01-11,14.34,1
112822,703165,2024-02-14,28.68,2
112822,716169,2024-10-08,71.77,4
112822,722405,2025-02-25,35.94,1
112822,730460,2025-06-30,35.94,1
112822,734863,2025-08-24,107.82,3
112822,742055,2025-11-13,71.88,2
112822,760267,2026-05-15,65.82,3
112823,704512,2024-03-02,34.74,1
112824,732623,2025-07-28,23.94,1
112825,713400,2024-08-05,35.99,1
112826,735461,2025-08-31,59.94,1
112827,709837,2024-05-20,47.94,2
112828,757444,2026-04-19,35.94,1
112829,741553,2025-11-08,73.08,2
112830,753091,2026-03-02,35.94,1
112831,750090,2026-02-01,28.8,1
112832,730851,2025-07-05,35.94,1
112833,749545,2026-01-27,38.94,1
112834,700852,2024-01-12,29.88,2
112834,702238,2024-01-31,35.88,2
112835,709319,2024-05-11,47.94,1
112836,739179,2025-10-15,41.94,1
112837,736532,2025-09-13,34.74,1
112838,751487,2026-02-15,37.14,1
112839,735747,2025-09-04,47.94,1
112840,714777,2024-09-06,47.88,2
112841,705477,2024-03-16,143.82,3
112841,724486,2025-03-31,143.82,3
112842,706596,2024-03-31,28.8,1
112843,728199,2025-05-30,22.74,1
112844,718853,2024-12-13,69.48,2
112845,726417,2025-05-02,71.88,2
112846,712116,2024-07-06,59.94,1
112847,723886,2025-03-21,47.94,1
112848,758147,2026-04-27,41.94,1
112849,711518,2024-06-25,80.1,5
112850,740632,2025-10-30,57.48,2
112850,748121,2026-01-11,35.94,1
112850,759956,2026-05-12,71.88,2
112851,744722,2025-12-09,71.88,2
112851,754762,2026-03-21,107.82,3
112851,755815,2026-04-02,93.54,3
112852,731229,2025-07-10,63.54,2
112853,703576,2024-02-19,128.28,2
112854,756314,2026-04-07,47.94,1
112855,755613,2026-03-31,37.14,1
112856,708135,2024-04-20,34.74,1
112857,714530,2024-08-30,15.54,1
112857,714806,2024-09-06,28.8,1
112857,715384,2024-09-19,47.94,1
112857,721226,2025-02-03,107.94,1
112858,711067,2024-06-15,59.94,1
112858,738447,2025-10-06,107.94,1
112859,733571,2025-08-10,23.94,1
112859,733911,2025-08-14,37.14,1
112860,749236,2026-01-24,83.88,2
112861,709807,2024-05-20,67.08,2
112862,712318,2024-07-11,15.54,1
112863,743094,2025-11-23,23.94,1
112864,755114,2026-03-25,35.94,1
112865,701311,2024-01-19,29.94,1
112866,719760,2025-01-03,137.94,2
112867,742071,2025-11-14,35.94,1
112868,709661,2024-05-17,34.74,1
112869,738729,2025-10-10,59.94,1
112869,739813,2025-10-21,59.94,1
112870,703783,2024-02-21,28.8,1
112871,753416,2026-03-05,47.94,1
112872,719089,2024-12-20,19.14,1
112873,738332,2025-10-05,35.94,1
112874,705007,2024-03-09,153.59,2
112874,705011,2024-03-09,57.42,3
112875,724472,2025-03-31,47.94,1
112876,748611,2026-01-17,38.94,1
112877,740781,2025-11-01,25.14,1
112878,724318,2025-03-29,41.94,1
112879,725357,2025-04-15,34.74,1
112880,705907,2024-03-22,47.94,1
112881,746660,2025-12-26,35.94,1
112882,746401,2025-12-23,23.94,1
112883,754977,2026-03-23,83.88,2
112884,753586,2026-03-07,71.88,2
112885,758441,2026-05-01,35.94,1
112886,720383,2025-01-17,118.8,1
112887,703937,2024-02-23,59.94,1
112888,750802,2026-02-09,35.94,1
112889,726431,2025-05-03,35.94,1
112890,717333,2024-11-03,28.8,1
112891,701651,2024-01-23,28.8,1
112892,731199,2025-07-10,28.8,1
112893,706615,2024-03-31,67.08,2
112894,734138,2025-08-16,68.28,2
112895,757833,2026-04-24,35.94,1
112896,732153,2025-07-22,35.94,1
112897,752716,2026-02-27,35.94,1
112898,716188,2024-10-08,23.94,1
112899,757875,2026-04-25,35.94,1
112900,722881,2025-03-06,111.54,1
112901,726868,2025-05-10,51.48,2
112902,755839,2026-04-02,35.94,1
112903,744757,2025-12-10,28.8,1
112904,706864,2024-04-03,57.6,2
112904,713284,2024-08-02,35.94,1
112905,740202,2025-10-26,37.14,1
112906,757772,2026-04-24,28.8,1
112907,751559,2026-02-16,35.99,1
112908,712581,2024-07-17,43.14,2
112909,736338,2025-09-11,35.94,1
112910,727298,2025-05-17,34.74,1
112911,732825,2025-08-01,23.94,1
112912,722511,2025-02-27,107.94,1
112913,708971,2024-05-05,47.94,1
112914,740571,2025-10-30,35.94,1
112915,736355,2025-09-12,51.48,2
112916,758250,2026-04-28,37.14,1
112917,713730,2024-08-12,41.94,1
112918,754472,2026-03-18,35.94,1
112918,759974,2026-05-12,83.88,2
112919,733254,2025-08-06,35.94,1
112920,716271,2024-10-11,28.8,1
112921,717414,2024-11-05,47.94,1
112922,710419,2024-05-30,28.8,1
112923,702569,2024-02-05,28.8,1
112924,753414,2026-03-05,71.98,2
112925,751401,2026-02-14,35.94,1
112926,724101,2025-03-25,35.99,1
112927,700836,2024-01-12,47.88,2
112928,758642,2026-05-03,23.94,1
112929,705092,2024-03-10,34.74,1
112930,717202,2024-10-31,47.94,1
112931,757624,2026-04-22,83.88,2
112932,742996,2025-11-22,41.94,1
112933,723514,2025-03-16,95.88,2
112934,724163,2025-03-26,47.94,1
112935,747712,2026-01-07,175.08,3
112936,715058,2024-09-12,41.94,1
112936,721906,2025-02-15,41.94,1
112936,737404,2025-09-24,41.94,1
112936,760394,2026-05-16,41.94,1
112937,700030,2024-01-01,28.8,1
112938,711653,2024-06-28,28.8,1
112939,757774,2026-04-24,35.94,1
112940,748347,2026-01-14,59.94,1
112941,752230,2026-02-22,35.94,1
112942,735281,2025-08-29,38.34,2
112943,734923,2025-08-25,23.94,1
112944,760098,2026-05-13,29.94,1
112945,757041,2026-04-15,15.54,1
112946,702556,2024-02-05,143.82,3
112947,711667,2024-06-28,92.34,3
112948,727777,2025-05-24,64.68,2
112949,703105,2024-02-13,47.94,1
112950,750289,2026-02-03,55.08,2
112951,746796,2025-12-27,59.94,1
112952,725803,2025-04-22,47.94,1
112953,706752,2024-04-01,28.8,1
112954,733052,2025-08-03,47.94,1
112955,733515,2025-08-09,35.94,1
112956,717800,2024-11-14,34.74,1
112957,759286,2026-05-10,71.88,2
112958,735892,2025-09-06,59.94,1
112959,744751,2025-12-09,41.94,1
112960,714430,2024-08-28,28.8,1
112961,708404,2024-04-25,40.74,2
112962,702082,2024-01-29,153.48,2
112963,739205,2025-10-15,115.14,1
112964,752674,2026-02-26,35.94,1
112965,758684,2026-05-03,71.88,2
112966,710700,2024-06-06,93.42,3
112967,728146,2025-05-30,59.94,1
112968,732961,2025-08-02,35.99,1
112969,735644,2025-09-03,34.74,1
112970,703351,2024-02-16,47.94,1
112971,725658,2025-04-19,34.74,1
112972,751103,2026-02-12,35.94,1
112973,734130,2025-08-16,35.94,1
112974,703776,2024-02-21,28.8,1
112975,700281,2024-01-04,95.88,2
112976,749796,2026-01-30,41.94,1
112977,753460,2026-03-06,71.88,2
112978,735269,2025-08-29,47.94,1
112979,708167,2024-04-21,47.94,1
112980,730269,2025-06-28,17.94,1
112981,723526,2025-03-16,68.28,2
112982,753095,2026-03-02,165.42,5
112983,747753,2026-01-08,43.2,1
112984,705706,2024-03-19,59.94,1
112985,753714,2026-03-08,35.94,1
112986,728112,2025-05-29,28.8,1
112987,731515,2025-07-14,47.94,1
112988,717347,2024-11-04,28.8,1
112989,713598,2024-08-09,47.94,1
112989,719611,2024-12-31,47.94,1
112990,714116,2024-08-21,31.08,2
112991,729323,2025-06-15,71.88,2
112992,700780,2024-01-10,278.28,4
112992,712693,2024-07-19,105.36,4
112993,716290,2024-10-11,59.94,1
112994,756323,2026-04-07,35.94,1
112995,708136,2024-04-20,47.94,1
112996,723132,2025-03-10,83.88,2
112997,712298,2024-07-10,41.94,1
112998,708823,2024-05-02,74.28,2
112999,723448,2025-03-15,19.14,1
113000,734632,2025-08-22,71.88,2
113001,717291,2024-11-02,110.22,3
113002,727315,2025-05-17,35.94,1
113003,707982,2024-04-18,15.54,1
113004,727496,2025-05-19,19.14,1
113004,739898,2025-10-23,35.99,1
113005,718171,2024-11-23,34.74,1
113006,707765,2024-04-15,67.08,2
113007,751365,2026-02-14,71.88,2
113008,705373,2024-03-15,34.74,1
113009,707498,2024-04-12,28.8,1
113010,753966,2026-03-11,35.94,1
113011,751991,2026-02-20,34.74,1
113012,760109,2026-05-13,35.94,1
113013,752820,2026-02-27,35.94,1
113014,736841,2025-09-17,41.94,1
113015,711407,2024-06-23,34.74,1
113016,752812,2026-02-27,35.94,1
113017,756951,2026-04-13,35.94,1
113018,712085,2024-07-06,34.74,1
113019,730512,2025-07-01,35.94,1
113020,707071,2024-04-05,287.64,6
113020,714831,2024-09-07,287.64,6
113020,719276,2024-12-23,287.64,6
113021,701318,2024-01-19,179.82,3
113021,703337,2024-02-16,179.82,3
113021,705167,2024-03-11,179.82,3
113021,707325,2024-04-09,179.82,3
113021,708897,2024-05-04,179.82,3
113021,710441,2024-05-31,179.82,3
113021,711599,2024-06-26,179.82,3
113021,713145,2024-07-29,179.82,3
113021,714572,2024-09-01,179.82,3
113021,715721,2024-09-27,179.82,3
113021,716600,2024-10-18,179.82,3
113021,717605,2024-11-09,179.82,3
113021,718619,2024-12-06,179.82,3
113021,719425,2024-12-27,179.82,3
113021,720536,2025-01-21,179.82,3
113021,722036,2025-02-18,179.82,3
113021,723406,2025-03-14,179.82,3
113021,724819,2025-04-06,431.82,3
113021,729240,2025-06-14,359.82,3
113021,734709,2025-08-23,287.88,2
113021,738343,2025-10-05,287.88,2
113022,759233,2026-05-09,28.8,1
113023,701729,2024-01-24,67.08,2
113023,704738,2024-03-05,38.28,2
113023,707284,2024-04-08,67.08,2
113024,729264,2025-06-14,35.94,1
113025,704277,2024-02-28,47.94,1
113025,734617,2025-08-22,34.74,1
113026,740625,2025-10-30,35.94,1
113027,733980,2025-08-15,35.94,1
113028,733773,2025-08-12,35.94,1
113029,710825,2024-06-09,28.8,1
113030,726759,2025-05-09,41.94,1
113031,731493,2025-07-13,35.94,1
113031,758787,2026-05-04,35.94,1
113032,744824,2025-12-10,167.76,4
113033,735617,2025-09-02,59.94,1
113034,749334,2026-01-25,47.94,1
113035,714012,2024-08-18,97.02,3
113036,731279,2025-07-11,35.94,1
113037,721342,2025-02-06,64.74,2
113038,703192,2024-02-14,119.94,1
113038,711383,2024-06-23,359.82,3
113039,709330,2024-05-11,47.94,1
113040,743412,2025-11-28,73.08,2
113041,702922,2024-02-11,62.28,2
113042,736658,2025-09-15,41.94,1
113043,731977,2025-07-20,35.94,1
113044,738306,2025-10-04,71.93,2
113045,725459,2025-04-16,51.48,2
113046,721086,2025-01-31,41.94,1
113047,700791,2024-01-11,41.94,1
113048,727892,2025-05-26,28.8,1
113049,742882,2025-11-21,35.94,1
113050,734794,2025-08-24,34.74,1
113051,732807,2025-07-31,37.14,1
113052,714814,2024-09-06,23.94,1
113053,700800,2024-01-11,71.98,2
113053,707681,2024-04-14,35.99,1
113054,710035,2024-05-24,43.14,2
113054,713366,2024-08-04,34.74,1
113055,744296,2025-12-06,28.8,1
113056,726245,2025-04-30,47.94,1
113057,712306,2024-07-10,59.94,1
113058,708860,2024-05-03,28.8,1
113059,755517,2026-03-30,41.94,1
113060,707417,2024-04-10,28.8,1
113061,755953,2026-04-03,41.94,1
113062,708785,2024-05-01,34.74,1
113063,709674,2024-05-18,59.94,1
113064,733971,2025-08-15,35.94,1
113065,758936,2026-05-06,35.94,1
113066,735171,2025-08-28,35.94,1
113067,701319,2024-01-19,34.74,1
113067,715214,2024-09-15,47.94,1
113068,746792,2025-12-27,28.8,1
113069,738428,2025-10-06,37.14,1
113070,705376,2024-03-15,34.74,1
113071,724685,2025-04-04,69.53,2
113072,705531,2024-03-17,95.88,2
113072,709887,2024-05-21,119.94,1
113072,714796,2024-09-06,119.94,1
113072,718846,2024-12-13,119.94,1
113072,723533,2025-03-16,119.94,1
113072,727719,2025-05-23,107.94,1
113072,730667,2025-07-03,119.94,1
113072,734026,2025-08-15,107.94,1
113072,737646,2025-09-27,119.94,1
113072,741385,2025-11-07,107.94,1
113072,746687,2025-12-26,107.94,1
113072,749784,2026-01-30,107.94,1
113072,754113,2026-03-13,107.94,1
113072,757777,2026-04-24,107.94,1
113073,712729,2024-07-20,59.94,1
113074,752262,2026-02-22,35.94,1
113075,734352,2025-08-19,37.14,1
113076,717042,2024-10-28,34.74,1
113077,747552,2026-01-04,35.94,1
113078,709097,2024-05-07,88.62,3
113079,750559,2026-02-06,35.94,1
113080,700988,2024-01-14,47.94,1
113081,745053,2025-12-12,37.14,1
113082,739955,2025-10-24,28.8,1
113083,753172,2026-03-02,71.88,2
113084,701040,2024-01-14,51.48,2
113085,727841,2025-05-25,111.54,1
113086,722780,2025-03-04,35.94,1
113087,728105,2025-05-29,59.94,1
113088,743884,2025-12-03,35.94,1
113089,709293,2024-05-10,29.88,2
113090,718767,2024-12-11,41.94,1
113091,714931,2024-09-09,47.94,1
113092,729607,2025-06-19,35.94,1
113093,744745,2025-12-09,29.94,1
113094,714114,2024-08-21,47.94,1
113095,750600,2026-02-06,35.94,1
113096,753491,2026-03-06,51.48,2
113097,745862,2025-12-18,35.94,1
113098,757872,2026-04-25,107.82,3
113099,755941,2026-04-03,35.94,1
113100,710821,2024-06-09,67.08,2
113101,746481,2025-12-24,35.94,1
113102,712609,2024-07-17,14.34,1
113103,758473,2026-05-01,47.88,2
113104,739261,2025-10-16,28.8,1
113105,734430,2025-08-20,35.94,1
113106,721341,2025-02-06,44.34,2
113107,720044,2025-01-10,34.74,1
113108,746483,2025-12-24,35.94,1
113109,755572,2026-03-30,35.94,1
113110,744976,2025-12-12,41.94,1
113111,702373,2024-02-02,28.8,1
113111,702952,2024-02-11,118.8,1
113112,737613,2025-09-27,89.82,3
113113,758873,2026-05-05,35.94,1
113114,717986,2024-11-18,43.2,1
113115,746777,2025-12-27,35.94,1
113116,734842,2025-08-24,47.94,1
113116,735349,2025-08-30,71.88,2
113117,745687,2025-12-17,37.14,1
113118,731346,2025-07-11,47.94,1
113119,743528,2025-11-29,35.94,1
113120,730950,2025-07-06,28.8,1
113121,745744,2025-12-18,35.94,1
113122,751802,2026-02-18,29.94,1
113123,740768,2025-11-01,41.94,1
113124,711597,2024-06-26,34.74,1
113125,714432,2024-08-28,47.94,1
113126,746873,2025-12-28,35.94,1
113127,755969,2026-04-03,35.94,1
113128,704745,2024-03-05,29.94,1
113129,745979,2025-12-19,35.94,1
113130,758861,2026-05-05,23.94,1
113131,718746,2024-12-10,34.74,1
113132,753618,2026-03-07,71.88,2
113133,718246,2024-11-25,28.8,1
113133,718538,2024-12-03,20.34,1
113133,718600,2024-12-05,40.74,2
113133,731752,2025-07-17,19.14,1
113134,741041,2025-11-03,35.94,1
113135,732094,2025-07-22,23.94,1
113136,729827,2025-06-22,35.94,1
113137,706262,2024-03-26,59.94,1
113137,711357,2024-06-22,47.94,1
113137,720906,2025-01-27,41.94,1
113138,706181,2024-03-25,34.74,1
113139,717486,2024-11-07,67.08,2
113140,745905,2025-12-19,37.14,1
113141,701254,2024-01-18,47.94,1
113142,708106,2024-04-20,71.88,2
113142,722639,2025-03-01,71.88,2
113142,745184,2025-12-13,107.82,3
113143,738599,2025-10-08,35.94,1
113144,710044,2024-05-24,34.74,1
113145,758111,2026-04-27,41.94,1
113146,720955,2025-01-28,34.74,1
113147,715048,2024-09-11,35.94,1
113148,717963,2024-11-17,41.94,1
113149,729786,2025-06-21,35.94,1
113150,701304,2024-01-18,41.94,1
113151,704193,2024-02-27,38.28,2
113151,705013,2024-03-09,47.94,1
113152,734738,2025-08-23,28.8,1
113153,755747,2026-04-01,35.94,1
113154,751058,2026-02-11,71.88,2
113155,706692,2024-04-01,41.94,1
113156,755418,2026-03-29,95.88,2
113157,737138,2025-09-21,41.94,1
113158,714766,2024-09-05,51.48,2
113159,746985,2025-12-29,15.54,1
113160,705374,2024-03-15,47.94,1
113161,704383,2024-03-01,153.48,2
113162,728356,2025-06-02,68.28,2
113163,753276,2026-03-03,71.88,2
113164,737749,2025-09-28,59.94,1
113165,705887,2024-03-22,17.94,1
113166,732710,2025-07-30,37.14,1
113167,717899,2024-11-16,35.99,1
113168,721279,2025-02-04,41.94,1
113169,714454,2024-08-29,47.94,1
113170,714183,2024-08-23,134.22,4
113171,701347,2024-01-19,34.74,1
113171,702622,2024-02-06,62.28,2
113172,704724,2024-03-05,43.14,2
113173,712576,2024-07-16,28.8,1
113174,734766,2025-08-23,35.94,1
113175,720426,2025-01-18,98.1,5
113176,720968,2025-01-29,43.14,2
113177,720858,2025-01-27,47.94,1
113178,722333,2025-02-23,59.94,1
113179,757704,2026-04-23,35.94,1
113180,703395,2024-02-17,28.8,1
113181,721066,2025-01-31,67.02,3
113182,727290,2025-05-17,47.94,1
113183,707507,2024-04-12,143.94,1
113184,721688,2025-02-12,34.74,1
113185,711262,2024-06-20,59.94,1
113186,731239,2025-07-10,35.94,1
113187,723173,2025-03-10,19.14,1
113188,757365,2026-04-18,35.94,1
113189,706584,2024-03-30,67.08,2
113190,702609,2024-02-06,28.8,1
113191,746103,2025-12-20,37.14,1
113191,746136,2025-12-21,53.88,2
113192,746066,2025-12-20,35.94,1
113193,706404,2024-03-28,82.68,2
113194,729938,2025-06-23,129.48,2
113195,725236,2025-04-13,43.08,2
113196,712062,2024-07-05,35.99,1
113197,710563,2024-06-02,47.94,1
113198,752177,2026-02-22,35.94,1
113199,738939,2025-10-12,34.74,1
113200,759240,2026-05-09,35.94,1
113201,753352,2026-03-04,35.99,1
113202,712994,2024-07-26,22.74,1
113203,729691,2025-06-20,67.08,2
113204,700147,2024-01-02,119.94,1
113205,738969,2025-10-12,41.94,1
113206,710343,2024-05-29,67.08,2
113207,724705,2025-04-04,35.99,1
113208,743336,2025-11-27,28.8,1
113209,747732,2026-01-08,51.48,2
113210,745780,2025-12-18,23.94,1
113211,705607,2024-03-18,28.8,1
113212,737548,2025-09-26,41.94,1
113213,715266,2024-09-16,116.22,3
113214,720990,2025-01-29,50.28,2
113215,724179,2025-03-27,34.74,1
113216,716453,2024-10-15,28.8,1
113217,731383,2025-07-12,43.14,2
113218,729791,2025-06-21,35.94,1
113219,713333,2024-08-03,107.94,1
113220,703241,2024-02-15,28.8,1
113221,726666,2025-05-07,28.8,1
113222,717067,2024-10-28,41.94,1
113223,746268,2025-12-22,47.94,1
113224,741709,2025-11-10,37.14,1
113225,700255,2024-01-03,28.8,1
113226,746343,2025-12-22,35.94,1
113227,742073,2025-11-14,37.14,1
113228,725875,2025-04-24,67.08,2
113229,702337,2024-02-02,59.94,1
113229,702602,2024-02-06,143.94,1
113229,703846,2024-02-22,143.94,1
113229,705130,2024-03-11,143.94,1
113229,724317,2025-03-29,59.94,1
113229,729355,2025-06-16,59.94,1
113230,722672,2025-03-02,35.99,1
113231,716905,2024-10-25,62.28,2
113232,757246,2026-04-17,28.8,1
113233,747236,2026-01-01,71.88,2
113234,737990,2025-10-01,35.94,1
113235,726426,2025-05-03,19.14,1
113236,711702,2024-06-28,47.94,1
113237,715533,2024-09-22,47.94,2
113238,706412,2024-03-28,82.68,2
113239,721964,2025-02-16,35.88,2
113240,752004,2026-02-20,35.94,1
113241,723224,2025-03-11,41.94,1
113242,724258,2025-03-28,47.88,2
113243,742868,2025-11-21,37.14,1
113244,752737,2026-02-27,35.94,1
113245,714407,2024-08-27,34.74,1
113246,738751,2025-10-10,23.94,1
113247,700762,2024-01-10,59.94,1
113248,758226,2026-04-28,47.94,1
113249,751763,2026-02-18,23.94,1
113250,742740,2025-11-20,59.88,2
113251,726953,2025-05-11,47.94,1
113252,753837,2026-03-10,35.94,1
113253,732869,2025-08-01,71.88,2
113254,744845,2025-12-10,64.74,2
113255,719169,2024-12-21,179.76,4
113255,731674,2025-07-16,107.94,1
113256,725480,2025-04-17,47.94,1
113257,713362,2024-08-04,34.74,1
113258,754666,2026-03-20,35.94,1
113259,736345,2025-09-12,35.94,1
113260,719656,2025-01-01,77.88,2
113261,739382,2025-10-17,37.14,1
113262,738227,2025-10-03,59.88,2
113263,746273,2025-12-22,83.88,2
113264,704231,2024-02-27,28.8,1
113265,707725,2024-04-15,83.88,2
113265,731319,2025-07-11,41.94,1
113266,752316,2026-02-23,35.94,1
113267,731109,2025-07-08,28.8,1
113268,730737,2025-07-04,155.81,6
113269,748716,2026-01-18,23.94,1
113270,734298,2025-08-18,35.94,1
113271,739142,2025-10-14,41.94,1
113272,730646,2025-07-03,28.8,1
113273,748129,2026-01-12,47.94,1
113274,700272,2024-01-04,41.94,1
113274,701610,2024-01-23,51.48,2
113274,701920,2024-01-27,61.02,3
113274,702444,2024-02-03,83.88,2
113274,703174,2024-02-14,83.88,2
113275,706331,2024-03-27,47.94,1
113276,707085,2024-04-06,28.8,1
113277,755852,2026-04-02,59.94,1
113278,708247,2024-04-22,47.94,1
113279,741594,2025-11-09,41.94,1
113280,708642,2024-04-29,43.14,2
113281,752663,2026-02-26,35.94,1
113282,735792,2025-09-05,35.94,1
113283,737445,2025-09-25,37.14,1
